"","fips_code","mkt","statefp"
"1","01001",262,"01"
"2","01003",264,"01"
"3","01005",54,"01"
"4","01007",101,"01"
"5","01009",145,"01"
"6","01011",262,"01"
"7","01013",262,"01"
"8","01015",233,"01"
"9","01017",92,"01"
"10","01019",279,"01"
"11","01021",145,"01"
"12","01023",244,"01"
"13","01025",264,"01"
"14","01027",145,"01"
"15","01029",92,"01"
"16","01031",54,"01"
"17","01033",84,"01"
"18","01035",328,"01"
"19","01037",145,"01"
"20","01039",329,"01"
"21","01041",262,"01"
"22","01043",330,"01"
"23","01045",54,"01"
"24","01047",101,"01"
"25","01049",233,"01"
"26","01051",262,"01"
"27","01053",331,"01"
"28","01055",233,"01"
"29","01057",101,"01"
"30","01059",84,"01"
"31","01061",54,"01"
"32","01063",101,"01"
"33","01065",101,"01"
"34","01067",54,"01"
"35","01069",54,"01"
"36","01071",281,"01"
"37","01073",145,"01"
"38","01075",254,"01"
"39","01077",84,"01"
"40","01079",281,"01"
"41","01081",259,"01"
"42","01083",281,"01"
"43","01085",262,"01"
"44","01087",262,"01"
"45","01089",281,"01"
"46","01091",101,"01"
"47","01093",254,"01"
"48","01095",281,"01"
"49","01097",264,"01"
"50","01099",264,"01"
"51","01101",262,"01"
"52","01103",281,"01"
"53","01105",101,"01"
"54","01107",101,"01"
"55","01109",262,"01"
"56","01111",92,"01"
"57","01113",259,"01"
"58","01115",145,"01"
"59","01117",145,"01"
"60","01119",244,"01"
"61","01121",145,"01"
"62","01123",92,"01"
"63","01125",101,"01"
"64","01127",84,"01"
"65","01129",264,"01"
"66","01131",264,"01"
"67","01133",84,"01"
"68","02013",7,"02"
"69","02020",7,"02"
"70","02050",7,"02"
"71","02060",7,"02"
"72","02068",7,"02"
"73","02070",7,"02"
"74","02090",7,"02"
"75","02100",7,"02"
"76","02105",7,"02"
"77","02110",7,"02"
"78","02122",7,"02"
"79","02130",7,"02"
"80","02150",7,"02"
"81","02164",7,"02"
"82","02170",7,"02"
"83","02180",7,"02"
"84","02185",7,"02"
"85","02188",7,"02"
"86","02195",55,"02"
"87","02198",7,"02"
"88","02220",7,"02"
"89","02230",7,"02"
"90","02240",7,"02"
"91","02261",7,"02"
"92","02275",7,"02"
"93","02282",7,"02"
"94","02290",7,"02"
"95","04001",180,"04"
"96","04003",267,"04"
"97","04005",180,"04"
"98","04007",332,"04"
"99","04009",267,"04"
"100","04011",267,"04"
"101","04012",121,"04"
"102","04013",333,"04"
"103","04015",121,"04"
"104","04017",180,"04"
"105","04019",267,"04"
"106","04021",334,"04"
"107","04023",267,"04"
"108","04025",335,"04"
"109","04027",336,"04"
"110","05001",19,"05"
"111","05003",19,"05"
"112","05005",235,"05"
"113","05007",272,"05"
"114","05009",272,"05"
"115","05011",19,"05"
"116","05013",19,"05"
"117","05015",272,"05"
"118","05017",222,"05"
"119","05019",19,"05"
"120","05021",224,"05"
"121","05023",19,"05"
"122","05025",19,"05"
"123","05027",337,"05"
"124","05029",19,"05"
"125","05031",224,"05"
"126","05033",232,"05"
"127","05035",15,"05"
"128","05037",224,"05"
"129","05039",19,"05"
"130","05041",19,"05"
"131","05043",19,"05"
"132","05045",19,"05"
"133","05047",232,"05"
"134","05049",235,"05"
"135","05051",19,"05"
"136","05053",19,"05"
"137","05055",224,"05"
"138","05057",216,"05"
"139","05059",19,"05"
"140","05061",216,"05"
"141","05063",235,"05"
"142","05065",235,"05"
"143","05067",224,"05"
"144","05069",19,"05"
"145","05071",232,"05"
"146","05073",216,"05"
"147","05075",224,"05"
"148","05077",15,"05"
"149","05079",19,"05"
"150","05081",216,"05"
"151","05083",232,"05"
"152","05085",19,"05"
"153","05087",272,"05"
"154","05089",235,"05"
"155","05091",216,"05"
"156","05093",224,"05"
"157","05095",19,"05"
"158","05097",19,"05"
"159","05099",216,"05"
"160","05101",272,"05"
"161","05103",19,"05"
"162","05105",19,"05"
"163","05107",338,"05"
"164","05109",19,"05"
"165","05111",224,"05"
"166","05113",19,"05"
"167","05115",291,"05"
"168","05117",19,"05"
"169","05119",19,"05"
"170","05121",224,"05"
"171","05123",224,"05"
"172","05125",19,"05"
"173","05127",232,"05"
"174","05129",235,"05"
"175","05131",232,"05"
"176","05133",216,"05"
"177","05135",235,"05"
"178","05137",235,"05"
"179","05139",19,"05"
"180","05141",19,"05"
"181","05143",272,"05"
"182","05145",19,"05"
"183","05147",19,"05"
"184","05149",291,"05"
"185","06001",339,"06"
"186","06003",49,"06"
"187","06005",176,"06"
"188","06007",156,"06"
"189","06009",17,"06"
"190","06011",156,"06"
"191","06013",340,"06"
"192","06015",164,"06"
"193","06017",133,"06"
"194","06019",165,"06"
"195","06021",156,"06"
"196","06023",341,"06"
"197","06025",342,"06"
"198","06027",82,"06"
"199","06029",343,"06"
"200","06031",119,"06"
"201","06033",344,"06"
"202","06035",49,"06"
"203","06037",345,"06"
"204","06039",165,"06"
"205","06041",346,"06"
"206","06043",73,"06"
"207","06045",127,"06"
"208","06047",73,"06"
"209","06049",49,"06"
"210","06051",49,"06"
"211","06053",123,"06"
"212","06055",110,"06"
"213","06057",347,"06"
"214","06059",348,"06"
"215","06061",133,"06"
"216","06063",49,"06"
"217","06065",349,"06"
"218","06067",176,"06"
"219","06069",123,"06"
"220","06071",350,"06"
"221","06073",351,"06"
"222","06075",352,"06"
"223","06077",17,"06"
"224","06079",125,"06"
"225","06081",353,"06"
"226","06083",125,"06"
"227","06085",354,"06"
"228","06087",355,"06"
"229","06089",257,"06"
"230","06091",49,"06"
"231","06093",164,"06"
"232","06095",110,"06"
"233","06097",127,"06"
"234","06099",356,"06"
"235","06101",286,"06"
"236","06103",156,"06"
"237","06105",257,"06"
"238","06107",119,"06"
"239","06109",357,"06"
"240","06111",358,"06"
"241","06113",176,"06"
"242","06115",286,"06"
"243","08001",197,"08"
"244","08003",96,"08"
"245","08005",88,"08"
"246","08007",220,"08"
"247","08009",96,"08"
"248","08011",96,"08"
"249","08013",197,"08"
"250","08014",197,"08"
"251","08015",96,"08"
"252","08017",359,"08"
"253","08019",88,"08"
"254","08021",96,"08"
"255","08023",96,"08"
"256","08025",96,"08"
"257","08027",96,"08"
"258","08029",52,"08"
"259","08031",88,"08"
"260","08033",220,"08"
"261","08035",199,"08"
"262","08037",52,"08"
"263","08039",199,"08"
"264","08041",96,"08"
"265","08043",96,"08"
"266","08045",52,"08"
"267","08047",88,"08"
"268","08049",88,"08"
"269","08051",52,"08"
"270","08053",35,"08"
"271","08055",96,"08"
"272","08057",61,"08"
"273","08059",88,"08"
"274","08061",96,"08"
"275","08063",88,"08"
"276","08065",88,"08"
"277","08067",220,"08"
"278","08069",61,"08"
"279","08071",96,"08"
"280","08073",96,"08"
"281","08075",61,"08"
"282","08077",52,"08"
"283","08079",96,"08"
"284","08081",52,"08"
"285","08083",220,"08"
"286","08085",52,"08"
"287","08087",61,"08"
"288","08089",96,"08"
"289","08091",52,"08"
"290","08093",88,"08"
"291","08095",61,"08"
"292","08097",52,"08"
"293","08099",96,"08"
"294","08101",96,"08"
"295","08103",52,"08"
"296","08105",96,"08"
"297","08107",360,"08"
"298","08109",96,"08"
"299","08111",220,"08"
"300","08113",52,"08"
"301","08115",61,"08"
"302","08117",88,"08"
"303","08119",96,"08"
"304","08121",61,"08"
"305","08123",61,"08"
"306","08125",61,"08"
"307","09001",109,"09"
"308","09003",155,"09"
"309","09005",109,"09"
"310","09007",155,"09"
"311","09009",361,"09"
"312","09011",362,"09"
"313","09013",155,"09"
"314","09015",155,"09"
"315","10001",181,"10"
"316","10003",181,"10"
"317","10005",363,"10"
"318","11001",284,"11"
"319","12001",321,"12"
"320","12003",14,"12"
"321","12005",103,"12"
"322","12007",321,"12"
"323","12009",364,"12"
"324","12011",365,"12"
"325","12013",103,"12"
"326","12015",22,"12"
"327","12017",134,"12"
"328","12019",366,"12"
"329","12021",367,"12"
"330","12023",321,"12"
"331","12027",22,"12"
"332","12029",321,"12"
"333","12031",14,"12"
"334","12033",218,"12"
"335","12035",113,"12"
"336","12037",103,"12"
"337","12039",103,"12"
"338","12041",321,"12"
"339","12043",143,"12"
"340","12045",103,"12"
"341","12047",321,"12"
"342","12049",11,"12"
"343","12051",143,"12"
"344","12053",134,"12"
"345","12055",11,"12"
"346","12057",368,"12"
"347","12059",54,"12"
"348","12061",369,"12"
"349","12063",54,"12"
"350","12065",103,"12"
"351","12067",321,"12"
"352","12069",117,"12"
"353","12071",143,"12"
"354","12073",103,"12"
"355","12075",321,"12"
"356","12077",103,"12"
"357","12079",103,"12"
"358","12081",22,"12"
"359","12083",370,"12"
"360","12085",32,"12"
"361","12086",371,"12"
"362","12087",372,"12"
"363","12089",14,"12"
"364","12091",185,"12"
"365","12093",373,"12"
"366","12095",225,"12"
"367","12097",225,"12"
"368","12099",374,"12"
"369","12101",375,"12"
"370","12103",376,"12"
"371","12105",11,"12"
"372","12107",321,"12"
"373","12109",14,"12"
"374","12111",32,"12"
"375","12113",218,"12"
"376","12115",22,"12"
"377","12117",225,"12"
"378","12119",117,"12"
"379","12121",321,"12"
"380","12123",103,"12"
"381","12125",321,"12"
"382","12127",113,"12"
"383","12129",103,"12"
"384","12131",185,"12"
"385","12133",54,"12"
"386","13001",274,"13"
"387","13003",41,"13"
"388","13005",14,"13"
"389","13007",54,"13"
"390","13009",102,"13"
"391","13011",68,"13"
"392","13013",68,"13"
"393","13015",279,"13"
"394","13017",41,"13"
"395","13019",41,"13"
"396","13021",102,"13"
"397","13023",102,"13"
"398","13025",14,"13"
"399","13027",41,"13"
"400","13029",274,"13"
"401","13031",274,"13"
"402","13033",299,"13"
"403","13035",191,"13"
"404","13037",54,"13"
"405","13039",14,"13"
"406","13043",274,"13"
"407","13045",92,"13"
"408","13047",47,"13"
"409","13049",14,"13"
"410","13051",274,"13"
"411","13053",259,"13"
"412","13055",279,"13"
"413","13057",78,"13"
"414","13059",68,"13"
"415","13061",54,"13"
"416","13063",72,"13"
"417","13065",41,"13"
"418","13067",78,"13"
"419","13069",377,"13"
"420","13071",378,"13"
"421","13073",299,"13"
"422","13075",41,"13"
"423","13077",72,"13"
"424","13079",102,"13"
"425","13081",102,"13"
"426","13083",47,"13"
"427","13085",68,"13"
"428","13087",103,"13"
"429","13089",379,"13"
"430","13091",102,"13"
"431","13093",102,"13"
"432","13095",54,"13"
"433","13097",78,"13"
"434","13099",54,"13"
"435","13101",41,"13"
"436","13103",274,"13"
"437","13105",68,"13"
"438","13107",299,"13"
"439","13109",274,"13"
"440","13111",47,"13"
"441","13113",72,"13"
"442","13115",279,"13"
"443","13117",68,"13"
"444","13119",68,"13"
"445","13121",31,"13"
"446","13123",31,"13"
"447","13125",299,"13"
"448","13127",14,"13"
"449","13129",279,"13"
"450","13131",41,"13"
"451","13133",68,"13"
"452","13135",68,"13"
"453","13137",68,"13"
"454","13139",68,"13"
"455","13141",102,"13"
"456","13143",279,"13"
"457","13145",259,"13"
"458","13147",68,"13"
"459","13149",92,"13"
"460","13151",72,"13"
"461","13153",102,"13"
"462","13155",41,"13"
"463","13157",68,"13"
"464","13159",102,"13"
"465","13161",274,"13"
"466","13163",299,"13"
"467","13165",299,"13"
"468","13167",102,"13"
"469","13169",102,"13"
"470","13171",102,"13"
"471","13173",41,"13"
"472","13175",102,"13"
"473","13177",54,"13"
"474","13179",274,"13"
"475","13181",299,"13"
"476","13183",274,"13"
"477","13185",41,"13"
"478","13187",68,"13"
"479","13189",299,"13"
"480","13191",274,"13"
"481","13193",102,"13"
"482","13195",68,"13"
"483","13197",259,"13"
"484","13199",92,"13"
"485","13201",54,"13"
"486","13205",54,"13"
"487","13207",102,"13"
"488","13209",274,"13"
"489","13211",68,"13"
"490","13213",47,"13"
"491","13215",259,"13"
"492","13217",91,"13"
"493","13219",68,"13"
"494","13221",68,"13"
"495","13223",78,"13"
"496","13225",102,"13"
"497","13227",380,"13"
"498","13229",14,"13"
"499","13231",191,"13"
"500","13233",279,"13"
"501","13235",102,"13"
"502","13237",102,"13"
"503","13239",54,"13"
"504","13241",68,"13"
"505","13243",54,"13"
"506","13245",299,"13"
"507","13247",91,"13"
"508","13249",54,"13"
"509","13251",274,"13"
"510","13253",54,"13"
"511","13255",191,"13"
"512","13257",68,"13"
"513","13259",259,"13"
"514","13261",54,"13"
"515","13263",259,"13"
"516","13265",299,"13"
"517","13267",274,"13"
"518","13269",102,"13"
"519","13271",102,"13"
"520","13273",54,"13"
"521","13275",41,"13"
"522","13277",41,"13"
"523","13279",274,"13"
"524","13281",68,"13"
"525","13283",102,"13"
"526","13285",92,"13"
"527","13287",41,"13"
"528","13289",102,"13"
"529","13291",68,"13"
"530","13293",102,"13"
"531","13295",47,"13"
"532","13297",68,"13"
"533","13299",14,"13"
"534","13301",299,"13"
"535","13303",299,"13"
"536","13305",274,"13"
"537","13307",259,"13"
"538","13309",274,"13"
"539","13311",68,"13"
"540","13313",47,"13"
"541","13315",102,"13"
"542","13317",299,"13"
"543","13319",102,"13"
"544","13321",54,"13"
"545","15005",124,"15"
"546","15009",124,"15"
"547","16001",252,"16"
"548","16003",252,"16"
"549","16005",325,"16"
"550","16007",325,"16"
"551","16009",51,"16"
"552","16011",219,"16"
"553","16013",252,"16"
"554","16015",252,"16"
"555","16017",51,"16"
"556","16019",219,"16"
"557","16021",51,"16"
"558","16023",219,"16"
"559","16025",252,"16"
"560","16027",252,"16"
"561","16029",325,"16"
"562","16031",316,"16"
"563","16033",219,"16"
"564","16035",175,"16"
"565","16037",219,"16"
"566","16039",252,"16"
"567","16041",223,"16"
"568","16043",219,"16"
"569","16045",252,"16"
"570","16047",316,"16"
"571","16049",175,"16"
"572","16051",219,"16"
"573","16053",316,"16"
"574","16055",51,"16"
"575","16057",175,"16"
"576","16059",219,"16"
"577","16061",175,"16"
"578","16063",316,"16"
"579","16065",219,"16"
"580","16067",316,"16"
"581","16069",175,"16"
"582","16071",223,"16"
"583","16073",252,"16"
"584","16075",252,"16"
"585","16077",325,"16"
"586","16079",51,"16"
"587","16081",219,"16"
"588","16083",316,"16"
"589","16085",252,"16"
"590","16087",252,"16"
"591","17001",5,"17"
"592","17003",158,"17"
"593","17005",5,"17"
"594","17007",298,"17"
"595","17009",5,"17"
"596","17011",273,"17"
"597","17013",303,"17"
"598","17015",67,"17"
"599","17017",5,"17"
"600","17019",48,"17"
"601","17021",5,"17"
"602","17023",187,"17"
"603","17025",147,"17"
"604","17027",147,"17"
"605","17029",48,"17"
"606","17031",381,"17"
"607","17033",318,"17"
"608","17035",48,"17"
"609","17037",382,"17"
"610","17039",48,"17"
"611","17041",48,"17"
"612","17043",9,"17"
"613","17045",187,"17"
"614","17047",75,"17"
"615","17049",5,"17"
"616","17051",5,"17"
"617","17053",48,"17"
"618","17055",59,"17"
"619","17057",273,"17"
"620","17059",75,"17"
"621","17061",5,"17"
"622","17063",9,"17"
"623","17065",75,"17"
"624","17067",5,"17"
"625","17069",59,"17"
"626","17071",26,"17"
"627","17073",273,"17"
"628","17075",48,"17"
"629","17077",59,"17"
"630","17079",48,"17"
"631","17081",147,"17"
"632","17083",303,"17"
"633","17085",26,"17"
"634","17087",59,"17"
"635","17089",383,"17"
"636","17091",48,"17"
"637","17093",9,"17"
"638","17095",273,"17"
"639","17097",384,"17"
"640","17099",273,"17"
"641","17101",318,"17"
"642","17103",298,"17"
"643","17105",277,"17"
"644","17107",5,"17"
"645","17109",273,"17"
"646","17111",385,"17"
"647","17113",277,"17"
"648","17115",48,"17"
"649","17117",5,"17"
"650","17119",303,"17"
"651","17121",147,"17"
"652","17123",273,"17"
"653","17125",5,"17"
"654","17127",59,"17"
"655","17129",5,"17"
"656","17131",289,"17"
"657","17133",147,"17"
"658","17135",5,"17"
"659","17137",5,"17"
"660","17139",48,"17"
"661","17141",298,"17"
"662","17143",273,"17"
"663","17145",59,"17"
"664","17147",48,"17"
"665","17149",5,"17"
"666","17151",59,"17"
"667","17153",158,"17"
"668","17155",273,"17"
"669","17157",147,"17"
"670","17159",75,"17"
"671","17161",289,"17"
"672","17163",147,"17"
"673","17165",75,"17"
"674","17167",5,"17"
"675","17169",5,"17"
"676","17171",5,"17"
"677","17173",5,"17"
"678","17175",273,"17"
"679","17177",67,"17"
"680","17179",273,"17"
"681","17181",158,"17"
"682","17183",48,"17"
"683","17185",75,"17"
"684","17187",273,"17"
"685","17189",147,"17"
"686","17191",75,"17"
"687","17193",75,"17"
"688","17195",67,"17"
"689","17197",9,"17"
"690","17199",59,"17"
"691","17201",298,"17"
"692","17203",273,"17"
"693","18001",6,"18"
"694","18003",6,"18"
"695","18005",25,"18"
"696","18007",229,"18"
"697","18009",6,"18"
"698","18011",245,"18"
"699","18013",25,"18"
"700","18015",229,"18"
"701","18017",229,"18"
"702","18019",141,"18"
"703","18021",187,"18"
"704","18023",229,"18"
"705","18025",141,"18"
"706","18027",141,"18"
"707","18029",107,"18"
"708","18031",25,"18"
"709","18033",6,"18"
"710","18035",319,"18"
"711","18037",75,"18"
"712","18039",20,"18"
"713","18041",245,"18"
"714","18043",141,"18"
"715","18045",229,"18"
"716","18047",107,"18"
"717","18049",386,"18"
"718","18051",75,"18"
"719","18053",6,"18"
"720","18055",250,"18"
"721","18057",245,"18"
"722","18059",245,"18"
"723","18061",141,"18"
"724","18063",245,"18"
"725","18065",319,"18"
"726","18067",6,"18"
"727","18069",6,"18"
"728","18071",25,"18"
"729","18073",229,"18"
"730","18075",319,"18"
"731","18077",141,"18"
"732","18079",25,"18"
"733","18081",25,"18"
"734","18083",318,"18"
"735","18085",6,"18"
"736","18087",6,"18"
"737","18089",71,"18"
"738","18091",70,"18"
"739","18093",250,"18"
"740","18095",387,"18"
"741","18097",245,"18"
"742","18099",198,"18"
"743","18101",141,"18"
"744","18103",6,"18"
"745","18105",250,"18"
"746","18107",229,"18"
"747","18109",25,"18"
"748","18111",229,"18"
"749","18113",6,"18"
"750","18115",107,"18"
"751","18117",141,"18"
"752","18119",250,"18"
"753","18121",187,"18"
"754","18123",75,"18"
"755","18125",75,"18"
"756","18127",71,"18"
"757","18129",75,"18"
"758","18131",229,"18"
"759","18133",245,"18"
"760","18135",65,"18"
"761","18137",107,"18"
"762","18139",245,"18"
"763","18141",198,"18"
"764","18143",141,"18"
"765","18145",25,"18"
"766","18147",75,"18"
"767","18149",70,"18"
"768","18151",6,"18"
"769","18153",187,"18"
"770","18155",107,"18"
"771","18157",229,"18"
"772","18159",245,"18"
"773","18161",65,"18"
"774","18163",75,"18"
"775","18165",187,"18"
"776","18167",187,"18"
"777","18169",6,"18"
"778","18171",229,"18"
"779","18173",75,"18"
"780","18175",141,"18"
"781","18177",65,"18"
"782","18179",6,"18"
"783","18181",229,"18"
"784","18183",6,"18"
"785","19001",26,"19"
"786","19003",26,"19"
"787","19005",74,"19"
"788","19007",26,"19"
"789","19009",388,"19"
"790","19011",26,"19"
"791","19013",26,"19"
"792","19015",26,"19"
"793","19017",26,"19"
"794","19019",26,"19"
"795","19021",315,"19"
"796","19023",26,"19"
"797","19025",26,"19"
"798","19027",26,"19"
"799","19029",26,"19"
"800","19031",26,"19"
"801","19033",23,"19"
"802","19035",315,"19"
"803","19037",23,"19"
"804","19039",26,"19"
"805","19041",33,"19"
"806","19043",26,"19"
"807","19045",26,"19"
"808","19047",35,"19"
"809","19049",26,"19"
"810","19051",26,"19"
"811","19053",26,"19"
"812","19055",26,"19"
"813","19057",26,"19"
"814","19059",33,"19"
"815","19061",26,"19"
"816","19063",33,"19"
"817","19065",26,"19"
"818","19067",23,"19"
"819","19069",23,"19"
"820","19071",35,"19"
"821","19073",26,"19"
"822","19075",26,"19"
"823","19077",26,"19"
"824","19079",26,"19"
"825","19081",23,"19"
"826","19083",23,"19"
"827","19085",35,"19"
"828","19087",26,"19"
"829","19089",23,"19"
"830","19091",23,"19"
"831","19093",315,"19"
"832","19095",26,"19"
"833","19097",26,"19"
"834","19099",26,"19"
"835","19101",26,"19"
"836","19103",26,"19"
"837","19105",26,"19"
"838","19107",26,"19"
"839","19109",23,"19"
"840","19111",26,"19"
"841","19113",26,"19"
"842","19115",26,"19"
"843","19117",26,"19"
"844","19119",33,"19"
"845","19121",26,"19"
"846","19123",26,"19"
"847","19125",26,"19"
"848","19127",26,"19"
"849","19129",35,"19"
"850","19131",23,"19"
"851","19133",315,"19"
"852","19135",26,"19"
"853","19137",35,"19"
"854","19139",26,"19"
"855","19141",33,"19"
"856","19143",33,"19"
"857","19145",35,"19"
"858","19147",23,"19"
"859","19149",315,"19"
"860","19151",23,"19"
"861","19153",26,"19"
"862","19155",35,"19"
"863","19157",26,"19"
"864","19159",26,"19"
"865","19161",389,"19"
"866","19163",26,"19"
"867","19165",35,"19"
"868","19167",33,"19"
"869","19169",26,"19"
"870","19171",26,"19"
"871","19173",26,"19"
"872","19175",26,"19"
"873","19177",26,"19"
"874","19179",26,"19"
"875","19181",26,"19"
"876","19183",26,"19"
"877","19185",26,"19"
"878","19187",23,"19"
"879","19189",23,"19"
"880","19191",23,"19"
"881","19193",315,"19"
"882","19195",23,"19"
"883","19197",23,"19"
"884","20001",81,"20"
"885","20003",153,"20"
"886","20005",170,"20"
"887","20007",80,"20"
"888","20009",260,"20"
"889","20011",215,"20"
"890","20013",63,"20"
"891","20015",80,"20"
"892","20017",63,"20"
"893","20019",10,"20"
"894","20021",215,"20"
"895","20023",36,"20"
"896","20025",129,"20"
"897","20027",265,"20"
"898","20029",265,"20"
"899","20031",63,"20"
"900","20033",80,"20"
"901","20035",80,"20"
"902","20037",215,"20"
"903","20039",36,"20"
"904","20041",265,"20"
"905","20043",170,"20"
"906","20045",63,"20"
"907","20047",80,"20"
"908","20049",80,"20"
"909","20051",260,"20"
"910","20053",265,"20"
"911","20055",34,"20"
"912","20057",34,"20"
"913","20059",162,"20"
"914","20061",63,"20"
"915","20063",260,"20"
"916","20065",260,"20"
"917","20067",34,"20"
"918","20069",34,"20"
"919","20071",260,"20"
"920","20073",80,"20"
"921","20075",34,"20"
"922","20077",80,"20"
"923","20079",80,"20"
"924","20081",34,"20"
"925","20083",260,"20"
"926","20085",63,"20"
"927","20087",63,"20"
"928","20089",168,"20"
"929","20091",162,"20"
"930","20093",34,"20"
"931","20095",80,"20"
"932","20097",80,"20"
"933","20099",215,"20"
"934","20101",260,"20"
"935","20103",162,"20"
"936","20105",265,"20"
"937","20107",162,"20"
"938","20109",260,"20"
"939","20111",63,"20"
"940","20113",265,"20"
"941","20115",80,"20"
"942","20117",35,"20"
"943","20119",129,"20"
"944","20121",162,"20"
"945","20123",265,"20"
"946","20125",10,"20"
"947","20127",63,"20"
"948","20129",307,"20"
"949","20131",63,"20"
"950","20133",81,"20"
"951","20135",260,"20"
"952","20137",260,"20"
"953","20139",63,"20"
"954","20141",265,"20"
"955","20143",265,"20"
"956","20145",260,"20"
"957","20147",260,"20"
"958","20149",63,"20"
"959","20151",80,"20"
"960","20153",390,"20"
"961","20155",312,"20"
"962","20157",265,"20"
"963","20159",312,"20"
"964","20161",63,"20"
"965","20163",260,"20"
"966","20165",260,"20"
"967","20167",260,"20"
"968","20169",265,"20"
"969","20171",260,"20"
"970","20173",80,"20"
"971","20175",307,"20"
"972","20177",63,"20"
"973","20179",391,"20"
"974","20181",260,"20"
"975","20183",36,"20"
"976","20185",80,"20"
"977","20187",34,"20"
"978","20189",34,"20"
"979","20191",80,"20"
"980","20193",260,"20"
"981","20195",260,"20"
"982","20197",63,"20"
"983","20199",260,"20"
"984","20201",392,"20"
"985","20203",34,"20"
"986","20205",393,"20"
"987","20207",63,"20"
"988","20209",162,"20"
"989","21001",1,"21"
"990","21003",1,"21"
"991","21005",108,"21"
"992","21007",59,"21"
"993","21009",1,"21"
"994","21011",108,"21"
"995","21013",263,"21"
"996","21015",280,"21"
"997","21017",108,"21"
"998","21019",8,"21"
"999","21021",108,"21"
"1000","21023",280,"21"
"1001","21025",297,"21"
"1002","21027",141,"21"
"1003","21029",141,"21"
"1004","21031",1,"21"
"1005","21033",59,"21"
"1006","21035",59,"21"
"1007","21037",280,"21"
"1008","21039",59,"21"
"1009","21041",141,"21"
"1010","21043",8,"21"
"1011","21045",108,"21"
"1012","21047",75,"21"
"1013","21049",108,"21"
"1014","21051",108,"21"
"1015","21053",247,"21"
"1016","21055",59,"21"
"1017","21057",1,"21"
"1018","21059",75,"21"
"1019","21061",1,"21"
"1020","21063",108,"21"
"1021","21065",108,"21"
"1022","21067",108,"21"
"1023","21069",108,"21"
"1024","21071",8,"21"
"1025","21073",108,"21"
"1026","21075",59,"21"
"1027","21077",280,"21"
"1028","21079",108,"21"
"1029","21081",280,"21"
"1030","21083",59,"21"
"1031","21085",141,"21"
"1032","21087",141,"21"
"1033","21089",8,"21"
"1034","21091",75,"21"
"1035","21093",141,"21"
"1036","21095",297,"21"
"1037","21097",108,"21"
"1038","21099",1,"21"
"1039","21101",75,"21"
"1040","21103",141,"21"
"1041","21105",59,"21"
"1042","21107",75,"21"
"1043","21109",108,"21"
"1044","21111",141,"21"
"1045","21113",108,"21"
"1046","21115",8,"21"
"1047","21117",280,"21"
"1048","21119",297,"21"
"1049","21121",108,"21"
"1050","21123",141,"21"
"1051","21125",108,"21"
"1052","21127",8,"21"
"1053","21129",108,"21"
"1054","21131",297,"21"
"1055","21133",8,"21"
"1056","21135",8,"21"
"1057","21137",108,"21"
"1058","21139",59,"21"
"1059","21141",1,"21"
"1060","21143",59,"21"
"1061","21145",59,"21"
"1062","21147",108,"21"
"1063","21149",75,"21"
"1064","21151",108,"21"
"1065","21153",8,"21"
"1066","21155",141,"21"
"1067","21157",59,"21"
"1068","21159",8,"21"
"1069","21161",108,"21"
"1070","21163",141,"21"
"1071","21165",108,"21"
"1072","21167",108,"21"
"1073","21169",1,"21"
"1074","21171",1,"21"
"1075","21173",108,"21"
"1076","21175",108,"21"
"1077","21177",75,"21"
"1078","21179",141,"21"
"1079","21181",108,"21"
"1080","21183",75,"21"
"1081","21185",141,"21"
"1082","21187",280,"21"
"1083","21189",108,"21"
"1084","21191",280,"21"
"1085","21193",297,"21"
"1086","21195",8,"21"
"1087","21197",108,"21"
"1088","21199",108,"21"
"1089","21201",108,"21"
"1090","21203",108,"21"
"1091","21205",108,"21"
"1092","21207",108,"21"
"1093","21209",108,"21"
"1094","21211",141,"21"
"1095","21213",1,"21"
"1096","21215",141,"21"
"1097","21217",1,"21"
"1098","21219",1,"21"
"1099","21221",59,"21"
"1100","21223",141,"21"
"1101","21225",75,"21"
"1102","21227",1,"21"
"1103","21229",141,"21"
"1104","21231",108,"21"
"1105","21233",75,"21"
"1106","21235",108,"21"
"1107","21237",108,"21"
"1108","21239",108,"21"
"1109","22001",56,"22"
"1110","22003",238,"22"
"1111","22005",236,"22"
"1112","22007",236,"22"
"1113","22009",238,"22"
"1114","22011",323,"22"
"1115","22013",308,"22"
"1116","22015",308,"22"
"1117","22017",308,"22"
"1118","22019",323,"22"
"1119","22021",205,"22"
"1120","22023",323,"22"
"1121","22025",238,"22"
"1122","22027",308,"22"
"1123","22029",238,"22"
"1124","22031",308,"22"
"1125","22033",236,"22"
"1126","22035",205,"22"
"1127","22037",236,"22"
"1128","22039",394,"22"
"1129","22041",205,"22"
"1130","22043",238,"22"
"1131","22045",56,"22"
"1132","22047",236,"22"
"1133","22049",205,"22"
"1134","22051",171,"22"
"1135","22053",323,"22"
"1136","22055",56,"22"
"1137","22057",171,"22"
"1138","22059",238,"22"
"1139","22061",205,"22"
"1140","22063",236,"22"
"1141","22065",205,"22"
"1142","22067",205,"22"
"1143","22069",308,"22"
"1144","22071",171,"22"
"1145","22073",205,"22"
"1146","22075",171,"22"
"1147","22077",236,"22"
"1148","22079",238,"22"
"1149","22081",308,"22"
"1150","22083",205,"22"
"1151","22085",308,"22"
"1152","22087",171,"22"
